zone_id,hour_bucket,predicted_EIS,p_occur,zone_lat,zone_lon
12.905_77.63,2024-04-09 02:00:00+00:00,0.89255697,0.119361095,12.905,77.63
12.915_77.575,2024-04-09 02:00:00+00:00,0.5189863,0.08554836,12.915,77.575
12.915_77.605,2024-04-09 02:00:00+00:00,0.08647599,0.013290035,12.915,77.605
12.915_77.635,2024-04-09 02:00:00+00:00,0.1694905,0.0327347,12.915,77.635
12.91_77.6,2024-04-09 02:00:00+00:00,0.36813992,0.06377971,12.91,77.6
12.91_77.635,2024-04-09 02:00:00+00:00,0.44878533,0.08000044,12.91,77.635
12.91_77.64,2024-04-09 02:00:00+00:00,0.37524912,0.06501137,12.91,77.64
12.925_77.585,2024-04-09 02:00:00+00:00,1.7173986,0.17778456,12.925,77.585
12.925_77.62,2024-04-09 02:00:00+00:00,0.39914984,0.05601892,12.925,77.62
12.925_77.675,2024-04-09 02:00:00+00:00,0.66713685,0.10874725,12.925,77.675
12.925_77.68,2024-04-09 02:00:00+00:00,1.1491326,0.20073284,12.925,77.68
12.935_77.585,2024-04-09 02:00:00+00:00,0.3449186,0.051226523,12.935,77.585
12.935_77.615,2024-04-09 02:00:00+00:00,2.31057,0.32087174,12.935,77.615
12.935_77.69,2024-04-09 02:00:00+00:00,7.2193103,0.42525026,12.935,77.69
12.93_77.58,2024-04-09 02:00:00+00:00,0.7111923,0.09598799,12.93,77.58
12.93_77.585,2024-04-09 02:00:00+00:00,0.76035583,0.10393207,12.93,77.585
12.93_77.68,2024-04-09 02:00:00+00:00,0.5783139,0.08282643,12.93,77.68
12.93_77.685,2024-04-09 02:00:00+00:00,0.65244216,0.08396092,12.93,77.685
12.93_77.69,2024-04-09 02:00:00+00:00,0.3089515,0.05067611,12.93,77.69
12.945_77.57,2024-04-09 02:00:00+00:00,2.4515905,0.44680098,12.945,77.57
12.945_77.595,2024-04-09 02:00:00+00:00,1.2982577,0.20806272,12.945,77.595
12.945_77.7,2024-04-09 02:00:00+00:00,0.14598012,0.01759077,12.945,77.7
12.94_77.585,2024-04-09 02:00:00+00:00,1.2272747,0.1788329,12.94,77.585
12.94_77.695,2024-04-09 02:00:00+00:00,0.59581226,0.07052163,12.94,77.695
12.94_77.7,2024-04-09 02:00:00+00:00,0.5585346,0.09351944,12.94,77.7
12.955_77.545,2024-04-09 02:00:00+00:00,1.6667216,0.22608405,12.955,77.545
12.955_77.585,2024-04-09 02:00:00+00:00,0.7330732,0.11545503,12.955,77.585
12.955_77.7,2024-04-09 02:00:00+00:00,0.6013025,0.114560746,12.955,77.7
12.95_77.54,2024-04-09 02:00:00+00:00,0.3018492,0.054111153,12.95,77.54
12.95_77.7,2024-04-09 02:00:00+00:00,0.87510103,0.10047114,12.95,77.7
12.965_77.535,2024-04-09 02:00:00+00:00,0.63007927,0.09165675,12.965,77.535
12.965_77.54,2024-04-09 02:00:00+00:00,1.0674783,0.107076384,12.965,77.54
12.965_77.555,2024-04-09 02:00:00+00:00,0.7433287,0.11379292,12.965,77.555
12.965_77.575,2024-04-09 02:00:00+00:00,11.596459,0.75851715,12.965,77.575
12.965_77.58,2024-04-09 02:00:00+00:00,4.046389,0.47038832,12.965,77.58
12.965_77.585,2024-04-09 02:00:00+00:00,3.4336412,0.30476648,12.965,77.585
12.965_77.64,2024-04-09 02:00:00+00:00,0.52236474,0.077852525,12.965,77.64
12.965_77.715,2024-04-09 02:00:00+00:00,0.349027,0.05079887,12.965,77.715
12.965_77.72,2024-04-09 02:00:00+00:00,0.14492388,0.017554402,12.965,77.72
12.96_77.51,2024-04-09 02:00:00+00:00,0.3820455,0.06713344,12.96,77.51
12.96_77.53,2024-04-09 02:00:00+00:00,0.12627254,0.010083602,12.96,77.53
12.96_77.575,2024-04-09 02:00:00+00:00,1.27588,0.15326212,12.96,77.575
12.96_77.58,2024-04-09 02:00:00+00:00,2.036451,0.19116499,12.96,77.58
12.96_77.585,2024-04-09 02:00:00+00:00,0.6020258,0.10049088,12.96,77.585
12.96_77.595,2024-04-09 02:00:00+00:00,0.23672193,0.036757816,12.96,77.595
12.96_77.6,2024-04-09 02:00:00+00:00,0.34062105,0.05784866,12.96,77.6
12.96_77.645,2024-04-09 02:00:00+00:00,0.48804572,0.07724487,12.96,77.645
12.96_77.65,2024-04-09 02:00:00+00:00,0.4821107,0.08596716,12.96,77.65
12.96_77.7,2024-04-09 02:00:00+00:00,0.58919096,0.106307246,12.96,77.7
12.96_77.715,2024-04-09 02:00:00+00:00,0.40415308,0.06585071,12.96,77.715
12.975_77.54,2024-04-09 02:00:00+00:00,0.36949205,0.06060634,12.975,77.54
12.975_77.545,2024-04-09 02:00:00+00:00,3.7731383,0.32928848,12.975,77.545
12.975_77.55,2024-04-09 02:00:00+00:00,2.708249,0.30901358,12.975,77.55
12.975_77.56,2024-04-09 02:00:00+00:00,1.264384,0.18428081,12.975,77.56
12.975_77.57,2024-04-09 02:00:00+00:00,1.8020091,0.20810737,12.975,77.57
12.975_77.575,2024-04-09 02:00:00+00:00,11.39491,0.7424572,12.975,77.575
12.975_77.58,2024-04-09 02:00:00+00:00,11.286199,0.68116915,12.975,77.58
12.975_77.59,2024-04-09 02:00:00+00:00,0.4847052,0.07463268,12.975,77.59
12.975_77.61,2024-04-09 02:00:00+00:00,0.35893726,0.06179478,12.975,77.61
12.975_77.615,2024-04-09 02:00:00+00:00,0.73155034,0.11333016,12.975,77.615
12.975_77.62,2024-04-09 02:00:00+00:00,0.6969377,0.1031359,12.975,77.62
12.975_77.625,2024-04-09 02:00:00+00:00,0.51005816,0.09110817,12.975,77.625
12.97_77.535,2024-04-09 02:00:00+00:00,0.57023644,0.07555086,12.97,77.535
12.97_77.545,2024-04-09 02:00:00+00:00,0.34613025,0.057663936,12.97,77.545
12.97_77.575,2024-04-09 02:00:00+00:00,2.7853453,0.3887869,12.97,77.575
12.97_77.58,2024-04-09 02:00:00+00:00,0.5306885,0.07494728,12.97,77.58
12.97_77.59,2024-04-09 02:00:00+00:00,0.3875245,0.06985606,12.97,77.59
12.97_77.595,2024-04-09 02:00:00+00:00,0.3877383,0.06585071,12.97,77.595
12.97_77.6,2024-04-09 02:00:00+00:00,0.6036791,0.0875096,12.97,77.6
12.97_77.605,2024-04-09 02:00:00+00:00,0.41261065,0.07527416,12.97,77.605
12.97_77.62,2024-04-09 02:00:00+00:00,0.43135113,0.06907352,12.97,77.62
12.97_77.64,2024-04-09 02:00:00+00:00,0.39923516,0.07476822,12.97,77.64
12.97_77.645,2024-04-09 02:00:00+00:00,0.43757933,0.071452744,12.97,77.645
12.97_77.66,2024-04-09 02:00:00+00:00,0.4947162,0.08439777,12.97,77.66
12.97_77.71,2024-04-09 02:00:00+00:00,0.50575244,0.08843564,12.97,77.71
12.985_77.55,2024-04-09 02:00:00+00:00,0.63149214,0.09956974,12.985,77.55
12.985_77.555,2024-04-09 02:00:00+00:00,2.748686,0.3275608,12.985,77.555
12.985_77.575,2024-04-09 02:00:00+00:00,0.27902597,0.04912844,12.985,77.575
12.985_77.58,2024-04-09 02:00:00+00:00,0.43626812,0.0723322,12.985,77.58
12.985_77.6,2024-04-09 02:00:00+00:00,0.43317544,0.06267719,12.985,77.6
12.985_77.605,2024-04-09 02:00:00+00:00,3.8171022,0.42041188,12.985,77.605
12.985_77.61,2024-04-09 02:00:00+00:00,2.4180493,0.2538101,12.985,77.61
12.98_77.555,2024-04-09 02:00:00+00:00,0.47916406,0.0900127,12.98,77.555
12.98_77.56,2024-04-09 02:00:00+00:00,0.40176365,0.07073901,12.98,77.56
12.98_77.575,2024-04-09 02:00:00+00:00,12.601882,0.77638,12.98,77.575
12.98_77.58,2024-04-09 02:00:00+00:00,12.968484,0.6619509,12.98,77.58
12.98_77.6,2024-04-09 02:00:00+00:00,0.6560597,0.08113373,12.98,77.6
12.98_77.605,2024-04-09 02:00:00+00:00,4.6469145,0.4732798,12.98,77.605
12.98_77.61,2024-04-09 02:00:00+00:00,1.9980019,0.29957598,12.98,77.61
12.98_77.615,2024-04-09 02:00:00+00:00,0.32272267,0.048263203,12.98,77.615
12.98_77.64,2024-04-09 02:00:00+00:00,0.27451423,0.04833405,12.98,77.64
12.98_77.695,2024-04-09 02:00:00+00:00,0.59157205,0.09943987,12.98,77.695
12.995_77.55,2024-04-09 02:00:00+00:00,0.64904875,0.088765144,12.995,77.55
12.995_77.555,2024-04-09 02:00:00+00:00,3.1177158,0.28294855,12.995,77.555
12.995_77.565,2024-04-09 02:00:00+00:00,0.41891235,0.052087467,12.995,77.565
12.995_77.57,2024-04-09 02:00:00+00:00,0.8346726,0.11329389,12.995,77.57
12.995_77.59,2024-04-09 02:00:00+00:00,0.5582202,0.0871199,12.995,77.59
12.995_77.61,2024-04-09 02:00:00+00:00,0.5689423,0.08712631,12.995,77.61
12.995_77.615,2024-04-09 02:00:00+00:00,0.5407654,0.0895578,12.995,77.615
12.995_77.66,2024-04-09 02:00:00+00:00,0.31057414,0.05987631,12.995,77.66
12.995_77.665,2024-04-09 02:00:00+00:00,0.47230384,0.08061224,12.995,77.665
12.995_77.67,2024-04-09 02:00:00+00:00,5.5119476,0.44214955,12.995,77.67
12.995_77.695,2024-04-09 02:00:00+00:00,2.2029088,0.25768965,12.995,77.695
12.99_77.54,2024-04-09 02:00:00+00:00,0.4492343,0.07136635,12.99,77.54
12.99_77.55,2024-04-09 02:00:00+00:00,0.49306536,0.06238558,12.99,77.55
12.99_77.555,2024-04-09 02:00:00+00:00,1.111041,0.12491597,12.99,77.555
12.99_77.57,2024-04-09 02:00:00+00:00,0.4562646,0.06539826,12.99,77.57
12.99_77.575,2024-04-09 02:00:00+00:00,0.65679765,0.107535966,12.99,77.575
12.99_77.59,2024-04-09 02:00:00+00:00,0.6055176,0.07961014,12.99,77.59
12.99_77.6,2024-04-09 02:00:00+00:00,0.6697631,0.109902695,12.99,77.6
12.9_77.675,2024-04-09 02:00:00+00:00,0.5241395,0.09320367,12.9,77.675
13.005_77.55,2024-04-09 02:00:00+00:00,0.74612767,0.0943926,13.005,77.55
13.005_77.57,2024-04-09 02:00:00+00:00,0.8496554,0.12257839,13.005,77.57
13.005_77.685,2024-04-09 02:00:00+00:00,0.12670143,0.01671021,13.005,77.685
13.015_77.555,2024-04-09 02:00:00+00:00,1.0358776,0.17867665,13.015,77.555
13.01_77.55,2024-04-09 02:00:00+00:00,2.57558,0.32932207,13.01,77.55
13.01_77.555,2024-04-09 02:00:00+00:00,6.290649,0.5406614,13.01,77.555
13.01_77.57,2024-04-09 02:00:00+00:00,1.3465749,0.21558549,13.01,77.57
13.01_77.695,2024-04-09 02:00:00+00:00,5.0066457,0.6083098,13.01,77.695
13.025_77.585,2024-04-09 02:00:00+00:00,0.41367644,0.06697442,13.025,77.585
13.02_77.53,2024-04-09 02:00:00+00:00,0.81147957,0.096801095,13.02,77.53
13.035_77.59,2024-04-09 02:00:00+00:00,2.6234732,0.49484894,13.035,77.59
13.035_77.625,2024-04-09 02:00:00+00:00,0.17658807,0.018940056,13.035,77.625
13.03_77.535,2024-04-09 02:00:00+00:00,0.338095,0.06263726,13.03,77.535
13.03_77.54,2024-04-09 02:00:00+00:00,1.1424032,0.21253891,13.03,77.54
13.03_77.575,2024-04-09 02:00:00+00:00,0.39012468,0.06460973,13.03,77.575
13.045_77.575,2024-04-09 02:00:00+00:00,1.550613,0.26385468,13.045,77.575
13.05_77.575,2024-04-09 02:00:00+00:00,2.259802,0.27450526,13.05,77.575
13.05_77.595,2024-04-09 02:00:00+00:00,0.4231027,0.0645214,13.05,77.595
13.065_77.59,2024-04-09 02:00:00+00:00,0.33652037,0.042108454,13.065,77.59
13.07_77.585,2024-04-09 02:00:00+00:00,0.39662126,0.06508867,13.07,77.585
13.07_77.59,2024-04-09 02:00:00+00:00,2.9284732,0.2935932,13.07,77.59
13.095_77.595,2024-04-09 02:00:00+00:00,0.22436851,0.034482002,13.095,77.595
13.095_77.6,2024-04-09 02:00:00+00:00,0.55987394,0.08769932,13.095,77.6
13.0_77.54,2024-04-09 02:00:00+00:00,0.36803198,0.051651664,13.0,77.54
13.0_77.55,2024-04-09 02:00:00+00:00,4.3592744,0.46043256,13.0,77.55
13.0_77.555,2024-04-09 02:00:00+00:00,0.96818006,0.11522864,13.0,77.555
13.0_77.57,2024-04-09 02:00:00+00:00,0.6732516,0.09065216,13.0,77.57
13.0_77.61,2024-04-09 02:00:00+00:00,0.46611312,0.08288529,13.0,77.61
13.0_77.675,2024-04-09 02:00:00+00:00,2.8099713,0.43302435,13.0,77.675
13.0_77.68,2024-04-09 02:00:00+00:00,3.0835268,0.40393186,13.0,77.68
13.185_77.68,2024-04-09 02:00:00+00:00,4.5043387,0.419721,13.185,77.68
13.19_77.645,2024-04-09 02:00:00+00:00,0.25603724,0.035232823,13.19,77.645
13.19_77.68,2024-04-09 02:00:00+00:00,0.48781174,0.070802994,13.19,77.68
12.84_77.645,2024-04-09 03:00:00+00:00,0.7555158,0.10263239,12.84,77.645
12.875_77.595,2024-04-09 03:00:00+00:00,0.3650572,0.057237405,12.875,77.595
12.87_77.655,2024-04-09 03:00:00+00:00,1.0614895,0.19830662,12.87,77.655
12.885_77.64,2024-04-09 03:00:00+00:00,1.4345701,0.2409863,12.885,77.64
12.895_77.635,2024-04-09 03:00:00+00:00,0.9873183,0.1671443,12.895,77.635
12.89_77.64,2024-04-09 03:00:00+00:00,0.97043943,0.18843086,12.89,77.64
12.905_77.63,2024-04-09 03:00:00+00:00,1.377362,0.2101285,12.905,77.63
12.915_77.575,2024-04-09 03:00:00+00:00,1.1181382,0.1823113,12.915,77.575
12.915_77.605,2024-04-09 03:00:00+00:00,0.121743344,0.018377848,12.915,77.605
12.915_77.635,2024-04-09 03:00:00+00:00,0.1845192,0.034845628,12.915,77.635
12.91_77.6,2024-04-09 03:00:00+00:00,0.40982392,0.07050306,12.91,77.6
12.91_77.635,2024-04-09 03:00:00+00:00,0.47225457,0.084924445,12.91,77.635
12.91_77.64,2024-04-09 03:00:00+00:00,0.41904727,0.07208978,12.91,77.64
12.925_77.585,2024-04-09 03:00:00+00:00,1.1564004,0.20707843,12.925,77.585
12.925_77.62,2024-04-09 03:00:00+00:00,0.4520781,0.062465627,12.925,77.62
12.925_77.675,2024-04-09 03:00:00+00:00,1.2719285,0.2268156,12.925,77.675
12.925_77.68,2024-04-09 03:00:00+00:00,1.64734,0.34820938,12.925,77.68
12.935_77.585,2024-04-09 03:00:00+00:00,0.3628437,0.053108696,12.935,77.585
12.935_77.615,2024-04-09 03:00:00+00:00,2.653331,0.367765,12.935,77.615
12.935_77.69,2024-04-09 03:00:00+00:00,11.021138,0.5264712,12.935,77.69
12.93_77.58,2024-04-09 03:00:00+00:00,0.88502073,0.11747137,12.93,77.58
12.93_77.585,2024-04-09 03:00:00+00:00,1.8407211,0.25424024,12.93,77.585
12.93_77.68,2024-04-09 03:00:00+00:00,0.7465378,0.10542636,12.93,77.68
12.93_77.685,2024-04-09 03:00:00+00:00,0.8757539,0.11451149,12.93,77.685
12.93_77.69,2024-04-09 03:00:00+00:00,0.34984046,0.05634816,12.93,77.69
12.945_77.57,2024-04-09 03:00:00+00:00,2.8439429,0.49751532,12.945,77.57
12.945_77.595,2024-04-09 03:00:00+00:00,1.3896385,0.2426419,12.945,77.595
12.945_77.7,2024-04-09 03:00:00+00:00,0.21414207,0.025500484,12.945,77.7
12.94_77.585,2024-04-09 03:00:00+00:00,1.9242818,0.25455397,12.94,77.585
12.94_77.695,2024-04-09 03:00:00+00:00,0.95903265,0.09860887,12.94,77.695
12.94_77.7,2024-04-09 03:00:00+00:00,0.6709338,0.1107169,12.94,77.7
12.955_77.545,2024-04-09 03:00:00+00:00,1.8583617,0.25868633,12.955,77.545
12.955_77.585,2024-04-09 03:00:00+00:00,1.4167383,0.16283035,12.955,77.585
12.955_77.7,2024-04-09 03:00:00+00:00,0.71260035,0.1329298,12.955,77.7
12.95_77.54,2024-04-09 03:00:00+00:00,0.34385416,0.060428355,12.95,77.54
12.95_77.7,2024-04-09 03:00:00+00:00,4.7695856,0.48405516,12.95,77.7
12.965_77.535,2024-04-09 03:00:00+00:00,0.82685626,0.118048064,12.965,77.535
12.965_77.54,2024-04-09 03:00:00+00:00,2.8371308,0.3010598,12.965,77.54
12.965_77.555,2024-04-09 03:00:00+00:00,1.503294,0.23235571,12.965,77.555
12.965_77.575,2024-04-09 03:00:00+00:00,7.2311144,0.6632693,12.965,77.575
12.965_77.58,2024-04-09 03:00:00+00:00,3.817254,0.3915832,12.965,77.58
12.965_77.585,2024-04-09 03:00:00+00:00,3.7140195,0.33603004,12.965,77.585
12.965_77.64,2024-04-09 03:00:00+00:00,0.67432183,0.098850526,12.965,77.64
12.965_77.715,2024-04-09 03:00:00+00:00,0.3631059,0.052098114,12.965,77.715
12.965_77.72,2024-04-09 03:00:00+00:00,0.18080045,0.02185713,12.965,77.72
12.96_77.51,2024-04-09 03:00:00+00:00,0.42746016,0.074579075,12.96,77.51
12.96_77.53,2024-04-09 03:00:00+00:00,0.18480673,0.014627121,12.96,77.53
12.96_77.575,2024-04-09 03:00:00+00:00,1.8825233,0.25887802,12.96,77.575
12.96_77.58,2024-04-09 03:00:00+00:00,3.138051,0.43287066,12.96,77.58
12.96_77.585,2024-04-09 03:00:00+00:00,0.8211165,0.13751511,12.96,77.585
12.96_77.595,2024-04-09 03:00:00+00:00,0.7907632,0.12564555,12.96,77.595
12.96_77.6,2024-04-09 03:00:00+00:00,0.40677896,0.06524964,12.96,77.6
12.96_77.645,2024-04-09 03:00:00+00:00,0.9271075,0.12992758,12.96,77.645
12.96_77.65,2024-04-09 03:00:00+00:00,0.53540844,0.09478136,12.96,77.65
12.96_77.7,2024-04-09 03:00:00+00:00,0.7167134,0.12675543,12.96,77.7
12.96_77.715,2024-04-09 03:00:00+00:00,0.6498363,0.10857199,12.96,77.715
12.975_77.54,2024-04-09 03:00:00+00:00,0.42757568,0.06886882,12.975,77.54
12.975_77.545,2024-04-09 03:00:00+00:00,3.9427927,0.33779505,12.975,77.545
12.975_77.55,2024-04-09 03:00:00+00:00,3.8860166,0.4045939,12.975,77.55
12.975_77.56,2024-04-09 03:00:00+00:00,1.7621341,0.28663462,12.975,77.56
12.975_77.57,2024-04-09 03:00:00+00:00,2.351484,0.34396923,12.975,77.57
12.975_77.575,2024-04-09 03:00:00+00:00,9.52941,0.70543426,12.975,77.575
12.975_77.58,2024-04-09 03:00:00+00:00,9.119684,0.6792507,12.975,77.58
12.975_77.59,2024-04-09 03:00:00+00:00,0.46395323,0.07148377,12.975,77.59
12.975_77.61,2024-04-09 03:00:00+00:00,0.39138865,0.066107385,12.975,77.61
12.975_77.615,2024-04-09 03:00:00+00:00,1.3223068,0.14877954,12.975,77.615
12.975_77.62,2024-04-09 03:00:00+00:00,1.1109751,0.17360604,12.975,77.62
12.975_77.625,2024-04-09 03:00:00+00:00,0.5493013,0.096607745,12.975,77.625
12.97_77.535,2024-04-09 03:00:00+00:00,0.77937543,0.10314137,12.97,77.535
12.97_77.545,2024-04-09 03:00:00+00:00,0.3277877,0.053723052,12.97,77.545
12.97_77.575,2024-04-09 03:00:00+00:00,3.2266111,0.4985002,12.97,77.575
12.97_77.58,2024-04-09 03:00:00+00:00,0.73957753,0.10432028,12.97,77.58
12.97_77.59,2024-04-09 03:00:00+00:00,0.42645457,0.076312445,12.97,77.59
12.97_77.595,2024-04-09 03:00:00+00:00,0.4249263,0.07033057,12.97,77.595
12.97_77.6,2024-04-09 03:00:00+00:00,0.7609798,0.11017358,12.97,77.6
12.97_77.605,2024-04-09 03:00:00+00:00,0.4581437,0.08190792,12.97,77.605
12.97_77.62,2024-04-09 03:00:00+00:00,0.42751876,0.06739262,12.97,77.62
12.97_77.64,2024-04-09 03:00:00+00:00,0.46370998,0.08505946,12.97,77.64
12.97_77.645,2024-04-09 03:00:00+00:00,0.5668197,0.090894766,12.97,77.645
12.97_77.66,2024-04-09 03:00:00+00:00,0.61958987,0.10371992,12.97,77.66
12.97_77.71,2024-04-09 03:00:00+00:00,0.5067862,0.09271742,12.97,77.71
12.985_77.55,2024-04-09 03:00:00+00:00,1.6754373,0.22663437,12.985,77.55
12.985_77.555,2024-04-09 03:00:00+00:00,3.836196,0.5170642,12.985,77.555
12.985_77.575,2024-04-09 03:00:00+00:00,0.3303116,0.057743557,12.985,77.575
12.985_77.58,2024-04-09 03:00:00+00:00,0.49728262,0.08094567,12.985,77.58
12.985_77.6,2024-04-09 03:00:00+00:00,0.49322316,0.07022795,12.985,77.6
12.985_77.605,2024-04-09 03:00:00+00:00,4.2217283,0.45547926,12.985,77.605
12.985_77.61,2024-04-09 03:00:00+00:00,2.8660572,0.29219693,12.985,77.61
12.98_77.555,2024-04-09 03:00:00+00:00,0.5415689,0.100961864,12.98,77.555
12.98_77.56,2024-04-09 03:00:00+00:00,0.44134516,0.07715393,12.98,77.56
12.98_77.575,2024-04-09 03:00:00+00:00,12.857901,0.7968255,12.98,77.575
12.98_77.58,2024-04-09 03:00:00+00:00,7.9580116,0.6101859,12.98,77.58
12.98_77.6,2024-04-09 03:00:00+00:00,0.8778879,0.11013996,12.98,77.6
12.98_77.605,2024-04-09 03:00:00+00:00,4.155966,0.4257861,12.98,77.605
12.98_77.61,2024-04-09 03:00:00+00:00,1.385573,0.25046206,12.98,77.61
12.98_77.615,2024-04-09 03:00:00+00:00,0.3838275,0.05803872,12.98,77.615
12.98_77.64,2024-04-09 03:00:00+00:00,0.3362775,0.05878649,12.98,77.64
12.98_77.695,2024-04-09 03:00:00+00:00,0.78096235,0.13171254,12.98,77.695
12.995_77.55,2024-04-09 03:00:00+00:00,0.8039681,0.10975957,12.995,77.55
12.995_77.555,2024-04-09 03:00:00+00:00,7.051355,0.34259585,12.995,77.555
12.995_77.565,2024-04-09 03:00:00+00:00,0.40106985,0.04926319,12.995,77.565
12.995_77.57,2024-04-09 03:00:00+00:00,1.5867294,0.21812582,12.995,77.57
12.995_77.59,2024-04-09 03:00:00+00:00,0.7687107,0.117910266,12.995,77.59
12.995_77.61,2024-04-09 03:00:00+00:00,0.5716451,0.09254491,12.995,77.61
12.995_77.615,2024-04-09 03:00:00+00:00,0.7585412,0.12333736,12.995,77.615
12.995_77.66,2024-04-09 03:00:00+00:00,0.31964827,0.060259152,12.995,77.66
12.995_77.665,2024-04-09 03:00:00+00:00,1.2759742,0.16830249,12.995,77.665
12.995_77.67,2024-04-09 03:00:00+00:00,6.3385134,0.5079503,12.995,77.67
12.995_77.695,2024-04-09 03:00:00+00:00,2.624564,0.30159473,12.995,77.695
12.99_77.54,2024-04-09 03:00:00+00:00,0.58164835,0.09078715,12.99,77.54
12.99_77.55,2024-04-09 03:00:00+00:00,0.6797534,0.09008572,12.99,77.55
12.99_77.555,2024-04-09 03:00:00+00:00,6.2816505,0.31433734,12.99,77.555
12.99_77.57,2024-04-09 03:00:00+00:00,0.44818074,0.06334173,12.99,77.57
12.99_77.575,2024-04-09 03:00:00+00:00,0.7904596,0.12923677,12.99,77.575
12.99_77.59,2024-04-09 03:00:00+00:00,0.81935745,0.107602045,12.99,77.59
12.99_77.6,2024-04-09 03:00:00+00:00,1.5529609,0.21599303,12.99,77.6
12.9_77.675,2024-04-09 03:00:00+00:00,0.50552434,0.089246005,12.9,77.675
13.005_77.55,2024-04-09 03:00:00+00:00,1.8230364,0.23037976,13.005,77.55
13.005_77.57,2024-04-09 03:00:00+00:00,1.64691,0.26263148,13.005,77.57
13.005_77.685,2024-04-09 03:00:00+00:00,0.15207858,0.020253237,13.005,77.685
13.015_77.555,2024-04-09 03:00:00+00:00,1.5408145,0.28878868,13.015,77.555
13.01_77.55,2024-04-09 03:00:00+00:00,2.7469244,0.3489927,13.01,77.55
13.01_77.555,2024-04-09 03:00:00+00:00,6.6377754,0.59509104,13.01,77.555
13.01_77.57,2024-04-09 03:00:00+00:00,1.4888817,0.26073378,13.01,77.57
13.01_77.695,2024-04-09 03:00:00+00:00,2.9485712,0.4599135,13.01,77.695
13.025_77.585,2024-04-09 03:00:00+00:00,0.67481655,0.11402982,13.025,77.585
13.02_77.53,2024-04-09 03:00:00+00:00,2.0186815,0.24300529,13.02,77.53
13.035_77.59,2024-04-09 03:00:00+00:00,2.3054535,0.41239268,13.035,77.59
13.035_77.625,2024-04-09 03:00:00+00:00,0.27197832,0.028865026,13.035,77.625
13.03_77.535,2024-04-09 03:00:00+00:00,0.3388952,0.06150964,13.03,77.535
13.03_77.54,2024-04-09 03:00:00+00:00,2.725911,0.27903527,13.03,77.54
13.03_77.575,2024-04-09 03:00:00+00:00,0.44222793,0.07190542,13.03,77.575
13.045_77.575,2024-04-09 03:00:00+00:00,1.2036626,0.23638901,13.045,77.575
13.05_77.575,2024-04-09 03:00:00+00:00,1.3795236,0.2405565,13.05,77.575
13.05_77.595,2024-04-09 03:00:00+00:00,0.39321476,0.060493503,13.05,77.595
13.065_77.59,2024-04-09 03:00:00+00:00,0.32494056,0.04016251,13.065,77.59
13.07_77.585,2024-04-09 03:00:00+00:00,0.44257358,0.07338244,13.07,77.585
13.07_77.59,2024-04-09 03:00:00+00:00,3.1762204,0.31258696,13.07,77.59
13.095_77.595,2024-04-09 03:00:00+00:00,0.2363659,0.034772664,13.095,77.595
13.095_77.6,2024-04-09 03:00:00+00:00,0.4349821,0.06769152,13.095,77.6
13.0_77.54,2024-04-09 03:00:00+00:00,0.41667786,0.05757422,13.0,77.54
13.0_77.55,2024-04-09 03:00:00+00:00,5.1506104,0.49407226,13.0,77.55
13.0_77.555,2024-04-09 03:00:00+00:00,2.004231,0.25858623,13.0,77.555
13.0_77.57,2024-04-09 03:00:00+00:00,0.83439183,0.109699905,13.0,77.57
13.0_77.61,2024-04-09 03:00:00+00:00,1.081487,0.1977793,13.0,77.61
13.0_77.675,2024-04-09 03:00:00+00:00,2.8924947,0.42834872,13.0,77.675
13.0_77.68,2024-04-09 03:00:00+00:00,2.1047227,0.30668747,13.0,77.68
13.185_77.68,2024-04-09 03:00:00+00:00,4.1770277,0.3805531,13.185,77.68
13.19_77.645,2024-04-09 03:00:00+00:00,0.31893116,0.04433549,13.19,77.645
13.19_77.68,2024-04-09 03:00:00+00:00,0.5023965,0.07188804,13.19,77.68
12.84_77.645,2024-04-09 04:00:00+00:00,1.4437814,0.21123905,12.84,77.645
12.875_77.595,2024-04-09 04:00:00+00:00,0.38091454,0.06453155,12.875,77.595
12.87_77.655,2024-04-09 04:00:00+00:00,0.8438497,0.18415079,12.87,77.655
12.885_77.64,2024-04-09 04:00:00+00:00,0.86367595,0.15452486,12.885,77.64
12.895_77.635,2024-04-09 04:00:00+00:00,0.752921,0.14595118,12.895,77.635
12.89_77.64,2024-04-09 04:00:00+00:00,0.7819683,0.17339124,12.89,77.64
12.905_77.63,2024-04-09 04:00:00+00:00,1.0843223,0.19353728,12.905,77.63
12.915_77.575,2024-04-09 04:00:00+00:00,0.8492123,0.16855182,12.915,77.575
12.915_77.605,2024-04-09 04:00:00+00:00,0.12083503,0.02007918,12.915,77.605
12.915_77.635,2024-04-09 04:00:00+00:00,0.1324663,0.028251655,12.915,77.635
12.91_77.6,2024-04-09 04:00:00+00:00,0.44985712,0.08732294,12.91,77.6
12.91_77.635,2024-04-09 04:00:00+00:00,0.894934,0.14145757,12.91,77.635
